"family","language","dialect","source","primarySource","poa1","poa2","vot.category","vot","voiceContrast","notes"
"Indo-European","German","Austrian","MoosmullerRingen","MoosmullerRingen",NA,"dorsal","long.lag",64.36,"yes","_o"
"Indo-European","German","Austrian","MoosmullerRingen","MoosmullerRingen",NA,"labial","short.lag",51.75,"yes","_i"
"Indo-European","German","Austrian","MoosmullerRingen","MoosmullerRingen",NA,"coronal","short.lag",26,"yes","_i"
"Indo-European","German","Austrian","MoosmullerRingen","MoosmullerRingen",NA,"dorsal","short.lag",31.45,"yes","_i"
"Indo-European","German","Austrian","MoosmullerRingen","MoosmullerRingen",NA,"labial","short.lag",11.5,"yes","_e"
"Indo-European","German","Austrian","MoosmullerRingen","MoosmullerRingen",NA,"coronal","short.lag",13.58,"yes","_e"
"Indo-European","German","Austrian","MoosmullerRingen","MoosmullerRingen",NA,"dorsal","short.lag",25.45,"yes","_e"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"coronal","long.lag",45,"yes","speaker1"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"coronal","long.lag",68,"yes","speaker2"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"coronal","long.lag",60,"yes","speaker3"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"labial","long.lag",38,"yes","speaker1"
"Indo-European","German",NA,"Sokolovic-Perovic","Jessen1998",NA,"labial","long.lag",63,"yes","NA"
"Indo-European","German",NA,"Sokolovic-Perovic","Jessen1998",NA,"coronal","long.lag",75,"yes","NA"
"Indo-European","German",NA,"Sokolovic-Perovic","Jessen1998",NA,"dorsal","long.lag",83,"yes","NA"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"labial","long.lag",53,"yes","speaker3"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"labial","long.lag",76,"yes","speaker2"
"Indo-European","German",NA,"StoehrEtAl2017",NA,NA,"labial","long.lag",45,"yes","NA"
"Indo-European","German",NA,"StoehrEtAl2017",NA,NA,"coronal","long.lag",69,"yes","NA"
"Indo-European","German",NA,"StoehrEtAl2017",NA,NA,"dorsal","long.lag",72,"yes","NA"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"labial","short.lag",10,"yes","speaker1"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"coronal","short.lag",10,"yes","speaker1"
"Indo-European","German",NA,"StoehrEtAl2017",NA,NA,"coronal","short.lag",12,"yes","NA"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"labial","short.lag",-34,"yes","speaker2"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"coronal","short.lag",-15,"yes","speaker2"
"Indo-European","German",NA,"Sokolovic-Perovic","Jessen1998",NA,"dorsal","short.lag",26,"yes","NA"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"labial","short.lag",-2,"yes","speaker3"
"Indo-European","German",NA,"Shinn1985","Shinn1985",NA,"coronal","short.lag",19,"yes","speaker3"
"Indo-European","German",NA,"StoehrEtAl2017",NA,NA,"labial","short.lag",6,"yes","NA"
"Indo-European","German",NA,"Sokolovic-Perovic","Jessen1998",NA,"labial","short.lag",15,"yes","NA"
"Indo-European","German",NA,"Sokolovic-Perovic","Jessen1998",NA,"coronal","short.lag",21,"yes","NA"
"Indo-European","German","Swiss","Allen 2016",NA,"labial","labial","short.lag",16.63,"yes","NA"
"Indo-European","German","Swiss","Allen 2016",NA,"alveolar","coronal","short.lag",18.71,"yes","NA"
"Indo-European","German","Swiss","Allen 2016",NA,"labial","labial","short.lag",15.26,"yes","NA"
"Indo-European","German","Swiss","Allen 2016",NA,"alveolar","coronal","short.lag",20.82,"yes","NA"
"Indo-European","German","Swiss","Allen 2016",NA,"velar","dorsal","short.lag",28.24,"yes","NA"
"Indo-European","Greek (Modern)",NA,"AntoniouEtAl2008",NA,NA,"labial","lead",-132,"yes","NA"
"Indo-European","Greek (Modern)",NA,"AntoniouEtAl2008",NA,NA,"coronal","lead",-133,"yes","NA"
"Indo-European","Greek (Modern)",NA,"AntoniouEtAl2008",NA,NA,"labial","short.lag",15,"yes","NA"
"Indo-European","Greek (Modern)",NA,"AntoniouEtAl2008",NA,NA,"coronal","short.lag",17,"yes","NA"
"Indo-European","Greek (Modern)",NA,"Kollia1993","Kollia1993",NA,"labial","short.lag",18.5,"yes","NA"
"Indo-European","Greek (Modern)",NA,"Kollia1993","Kollia1993",NA,"coronal","short.lag",27.1,"yes","NA"
"Indo-European","Greek (Modern)",NA,"Kollia1993","Kollia1993",NA,"dorsal","short.lag",49.2,"yes","NA"
"Indo-European","Greek (Modern)",NA,"Simental2014","Antoniouetal2011",NA,"labial","short.lag",12.4,"yes","NA"
"Indo-European","Greek (Modern)",NA,"Simental2014","Antoniouetal2011",NA,"coronal","short.lag",15.3,"yes","NA"
"Sino-Tibetan","Hakha Lai",NA,"Maddieson2004","Maddieson2004",NA,"labial","short.lag",12.3,"yes","NA"
"Sino-Tibetan","Hakha Lai",NA,"Maddieson2004","Maddieson2004",NA,"coronal","short.lag",20.5,"yes","NA"
"Sino-Tibetan","Hakha Lai",NA,"Maddieson2004","Maddieson2004",NA,"dorsal","short.lag",24,"yes","NA"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","long.lag",60.8,"yes","ADS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","long.lag",69.87,"yes","CDS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","long.lag",60.4,"yes","ADS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","long.lag",47.74,"yes","ADS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","long.lag",59.14,"yes","CDS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","long.lag",68.26,"yes","CDS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","long.lag",44.79,"yes","ADS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","long.lag",70.22,"yes","CDS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","long.lag",52.69,"yes","CDS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","long.lag",87.61,"yes","ADS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","long.lag",68.88,"yes","CDS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","long.lag",65.11,"yes","ADS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","long.lag",59.1,"yes","ADS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","long.lag",62.13,"yes","ADS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","long.lag",57.08,"yes","ADS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","long.lag",98.49,"yes","CDS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","long.lag",66.76,"yes","CDS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","long.lag",78.21,"yes","CDS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","short.lag",14.01,"yes","ADS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","short.lag",9.71,"yes","ADS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","short.lag",17.75,"yes","ADS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","short.lag",10.73,"yes","CDS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","short.lag",33.51,"yes","CDS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","short.lag",19.47,"yes","CDS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","short.lag",15.18,"yes","CDS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","short.lag",31.2,"yes","ADS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"labial","short.lag",19.19,"yes","CDS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","short.lag",11.34,"yes","ADS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","short.lag",14.89,"yes","ADS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","short.lag",12.63,"yes","CDS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","short.lag",17.86,"yes","ADS._/i/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","short.lag",18.95,"yes","ADS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","short.lag",20.19,"yes","CDS._/a/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"coronal","short.lag",16.08,"yes","CDS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","short.lag",27.62,"yes","ADS._/u/"
"Sino-Tibetan","Hakka",NA,"Cheng2014","Cheng2014",NA,"dorsal","short.lag",30.6,"yes","CDS._/u/"
"Creole","Hawaiian Creole",NA,"Kakadelis2015",NA,NA,"labial","short.lag",30.1,"yes","NA"
"Creole","Hawaiian Creole",NA,"Kakadelis2015",NA,NA,"coronal","short.lag",25.7,"yes","NA"
"Creole","Hawaiian Creole",NA,"Kakadelis2015",NA,NA,"dorsal","short.lag",37.5,"yes","NA"
"Afro-Asiatic","Hebrew (Modern)",NA,"RaphaelEtAl1995","RaphaelEtAl1995",NA,"labial","lead",-91.9,"yes","adults"
"Afro-Asiatic","Hebrew (Modern)",NA,"RaphaelEtAl1995","RaphaelEtAl1995",NA,"dorsal","lead",-81.3,"yes","adults"
"Afro-Asiatic","Hebrew (Modern)",NA,"RaphaelEtAl1995","RaphaelEtAl1995",NA,"coronal","lead",-90.9,"yes","adults"
"Afro-Asiatic","Hebrew (Modern)",NA,"RaphaelEtAl1995","RaphaelEtAl1995",NA,"labial","long.lag",28.5,"yes","adults"
"Afro-Asiatic","Hebrew (Modern)",NA,"RaphaelEtAl1995","RaphaelEtAl1995",NA,"coronal","long.lag",35.2,"yes","adults"
"Afro-Asiatic","Hebrew (Modern)",NA,"RaphaelEtAl1995","Obler1982",NA,"coronal","long.lag",33.9,"yes","Monolinguals"
"Afro-Asiatic","Hebrew (Modern)",NA,"RaphaelEtAl1995","Obler1982",NA,"labial","long.lag",25.6,"yes","Monolinguals"
"Afro-Asiatic","Hebrew (Modern)",NA,"RaphaelEtAl1995","RaphaelEtAl1995",NA,"dorsal","long.lag",54.2,"yes","adults"
"Afro-Asiatic","Hebrew (Modern)",NA,"RaphaelEtAl1995","Obler1982",NA,"dorsal","long.lag",63.7,"yes","Monolinguals"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","labial","labial","long.lag",70,"yes","NA"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","domal","coronal","long.lag",60,"yes","NA"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","dental","coronal","long.lag",67,"yes","NA"
"Indo-European","Hindi",NA,"Shimizu1989","Shimizu1989",NA,"dorsal","long.lag",119,"yes","NA"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"dental","coronal","long.lag",74,"yes","NA"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"retroflex","coronal","long.lag",65,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,"velar","dorsal","long.lag",51,"yes","NA"
"Indo-European","Hindi",NA,"Davis1991",NA,"velar","dorsal","long.lag",74.24,"yes","adult"
"Indo-European","Hindi",NA,"Shimizu1989","Shimizu1989",NA,"labial","long.lag",75,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,NA,"labial","long.lag",61,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,"palatal","dorsal","long.lag",87,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,"retroflex","coronal","long.lag",27,"yes","NA"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"velar","dorsal","long.lag",90,"yes","NA"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","velar","dorsal","long.lag",92,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,NA,"coronal","long.lag",50,"yes","NA"
"Indo-European","Hindi",NA,"Shimizu1989","Shimizu1989",NA,"coronal","long.lag",82,"yes","NA"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","domal","coronal","short.lag",9,"yes","NA"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"retroflex","coronal","short.lag",19,"yes","NA"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","velar","dorsal","short.lag",18,"yes","NA"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"dental","coronal","short.lag",25,"yes","NA"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"velar","dorsal","short.lag",40,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,NA,"coronal","short.lag",23,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,NA,"labial","short.lag",17,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,"palatal","dorsal","short.lag",66,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,"retroflex","coronal","short.lag",26,"yes","NA"
"Indo-European","Hindi",NA,"Davis1991",NA,"velar","dorsal","short.lag",25.85,"yes","adult"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","labial","labial","short.lag",13,"yes","NA"
"Indo-European","Hindi",NA,"Shimizu1989","Shimizu1989",NA,"coronal","short.lag",12,"yes","NA"
"Indo-European","Hindi",NA,"Shimizu1989","Shimizu1989",NA,"labial","short.lag",12,"yes","NA"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","dental","coronal","short.lag",15,"yes","NA"
"Indo-European","Hindi",NA,"Shimizu1989","Shimizu1989",NA,"dorsal","short.lag",34,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,"velar","dorsal","short.lag",28,"yes","NA"
"Indo-European","Hindi",NA,"Davis1991",NA,"velar","dorsal","lead",11.58,"yes","adult"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,"retroflex","coronal","lead",14,"yes","NA"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"labial","labial","lead",12,"yes","lag VOT"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","labial","labial","lead",-85,"yes","NA"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"retroflex","coronal","lead",12,"yes","lag VOT"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"velar","dorsal","lead",38,"yes","lag VOT"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","dental","coronal","lead",-87,"yes","NA"
"Indo-European","Hindi",NA,"Shimizu1989","Shimizu1989",NA,"dorsal","lead",-121,"yes","NA"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","velar","dorsal","lead",-63,"yes","NA"
"Indo-European","Hindi",NA,"LiskerAbramson1964","LiskerAbramson1964","domal","coronal","lead",-76,"yes","NA"
"Indo-European","Hindi",NA,"Shimizu1989","Shimizu1989",NA,"labial","lead",-96,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,NA,"coronal","lead",16,"yes","NA"
"Indo-European","Hindi",NA,"PatilRao2016",NA,"dental","coronal","lead",20,"yes","lag VOT"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,"palatal","dorsal","lead",47,"yes","NA"
"Indo-European","Hindi",NA,"Shimizu1989","Shimizu1989",NA,"coronal","lead",-108,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,"velar","dorsal","lead",22,"yes","NA"
"Indo-European","Hindi",NA,"Samudravijay2003",NA,NA,"labial","lead",15,"yes","NA"
"Sino-Tibetan","Hokkien","Singaporean","Ng2005",NA,"bilabial","labial","long.lag",78.68,"yes","NA"
"Sino-Tibetan","Hokkien","Singaporean","Ng2005",NA,"alveolar","coronal","long.lag",74.75,"yes","NA"
"Sino-Tibetan","Hokkien","Singaporean","Ng2005",NA,"velar","dorsal","long.lag",79.37,"yes","NA"
"Sino-Tibetan","Hokkien","Singaporean","Ng2005",NA,"bilabial","labial","short.lag",2.25,"yes","NA"
"Sino-Tibetan","Hokkien","Singaporean","Ng2005",NA,"alveolar","coronal","short.lag",3.13,"yes","NA"
"Sino-Tibetan","Hokkien","Singaporean","Ng2005",NA,"velar","dorsal","short.lag",14.15,"yes","NA"
"Uralic","Hungarian",NA,"Gosy2001",NA,NA,"labial","short.lag",24,"yes","in isolated syllables"
"Uralic","Hungarian",NA,"Gosy2001",NA,NA,"coronal","short.lag",25,"yes","in isolated syllables"
"Uralic","Hungarian",NA,"Gosy2001",NA,NA,"dorsal","short.lag",51,"yes","in isolated syllables"
"Uralic","Hungarian",NA,"GosyRingen","GosyRingen",NA,"labial","short.lag",9.7,"yes","#_V"
"Uralic","Hungarian",NA,"Troselj",NA,NA,"dorsal","short.lag",40,"yes","monolingual, L1: Hungarian"
"Uralic","Hungarian",NA,"GosyRingen","GosyRingen",NA,"coronal","short.lag",16,"yes","#_V"
"Uralic","Hungarian",NA,"LiskerAbramson1964","LiskerAbramson1964","dental","coronal","short.lag",16,"yes","NA"
"Uralic","Hungarian",NA,"GosyRingen","GosyRingen",NA,"dorsal","short.lag",37.6,"yes","#_V"
"Uralic","Hungarian",NA,"Sokolovic-Perovic","Gosy2001",NA,"labial","short.lag",25,"yes","in isolated words"
"Uralic","Hungarian",NA,"LiskerAbramson1964","LiskerAbramson1964","labial","labial","short.lag",2,"yes","NA"
"Uralic","Hungarian",NA,"Sokolovic-Perovic","Gosy2001",NA,"dorsal","short.lag",50,"yes","in isolated words"
"Uralic","Hungarian",NA,"LiskerAbramson1964","LiskerAbramson1964","velar","dorsal","short.lag",29,"yes","NA"
"Uralic","Hungarian",NA,"Troselj",NA,NA,"coronal","short.lag",19,"yes","monolingual, L1: Hungarian"
"Uralic","Hungarian",NA,"Sokolovic-Perovic","Gosy2001",NA,"coronal","short.lag",23,"yes","in isolated words"
"Uralic","Hungarian",NA,"Troselj",NA,NA,"labial","short.lag",16,"yes","monolingual, L1: Hungarian"
"Uralic","Hungarian",NA,"GosyRingen","GosyRingen",NA,"coronal","lead",-95.1,"yes","#_V"
"Uralic","Hungarian",NA,"GosyRingen","GosyRingen",NA,"dorsal","lead",-89.6,"yes","#_V"
"Uralic","Hungarian",NA,"GosyRingen","GosyRingen",NA,"labial","lead",-94.6,"yes","#_V"
"Na-Dene","Hupa",NA,"ChoLadefoged1999","ChoLadefoged1999","dental","coronal","long.lag",82,"yes","NA"
"Na-Dene","Hupa",NA,"ChoLadefoged1999","ChoLadefoged1999","velar","dorsal","long.lag",84,"yes","NA"
"Na-Dene","Hupa",NA,"ChoLadefoged1999","ChoLadefoged1999","bilabial","labial","short.lag",11,"yes","NA"
"Na-Dene","Hupa",NA,"ChoLadefoged1999","ChoLadefoged1999","dental","coronal","short.lag",16,"yes","NA"
"Na-Dene","Hupa",NA,"ChoLadefoged1999","ChoLadefoged1999","velar","dorsal","short.lag",44,"yes","NA"
"Na-Dene","Hupa",NA,"ChoLadefoged1999","ChoLadefoged1999","uvular","dorsal","short.lag",27,"yes","NA"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Einarsson1927","bilabial","labial","long.lag",59,"yes","NA"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Einarsson1927","alveolar","coronal","long.lag",70,"yes","NA"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Einarsson1927","velar","dorsal","long.lag",50,"yes","NA"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Einarsson1927","palatal","dorsal","long.lag",59,"yes","NA"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","IndridasonEtAl1991","bilabial","labial","long.lag",44,"yes","ND speaker"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","IndridasonEtAl1991","alveolar","coronal","long.lag",50,"yes","ND speaker"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","IndridasonEtAl1991","velar","dorsal","long.lag",63,"yes","ND speaker"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","IndridasonEtAl1991","palatal","dorsal","long.lag",81,"yes","ND speaker"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"labial","long.lag",45,"yes","ND speaker"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"coronal","long.lag",53,"yes","ND speaker"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"dorsal","long.lag",62,"yes","ND speaker"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"labial","short.lag",12,"yes","ND speaker"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"coronal","short.lag",17,"yes","ND speaker"
"Indo-European","Icelandic","Northern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"dorsal","short.lag",27,"yes","ND speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","IndridasonEtAl1991","bilabial","labial","long.lag",33,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","IndridasonEtAl1991","alveolar","coronal","long.lag",34,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","IndridasonEtAl1991","velar","dorsal","long.lag",41,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","IndridasonEtAl1991","palatal","dorsal","long.lag",51,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"labial","long.lag",66,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"coronal","long.lag",71,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"dorsal","long.lag",83,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"coronal","long.lag",71,"yes","word.initial,normal.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"dorsal","long.lag",83,"yes","word.initial,normal.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"labial","long.lag",45,"yes","word.initial,faster.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"labial","long.lag",66,"yes","word.initial,normal.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"dorsal","long.lag",62,"yes","word.initial,faster.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"coronal","long.lag",53,"yes","word.initial,faster.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"coronal","short.lag",17,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"dorsal","short.lag",28,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015","Heimisdottir2015",NA,"labial","short.lag",12,"yes","SD speaker"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"labial","short.lag",12,"yes","word.initial,normal.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"coronal","short.lag",17,"yes","word.initial,normal.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"dorsal","short.lag",28,"yes","word.initial,normal.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"labial","short.lag",12,"yes","word.initial,faster.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"coronal","short.lag",17,"yes","word.initial,faster.rate"
"Indo-European","Icelandic","Southern Dialect","Heimisdottir2015",NA,NA,"dorsal","short.lag",27,"yes","word.initial,faster.rate"
"Niger-Congo","Igbo",NA,"Nkamigbo","Nkamigbo",NA,"labial","short.lag",19,"yes","NA"
"Niger-Congo","Igbo",NA,"Nkamigbo","Nkamigbo",NA,"coronal","short.lag",18,"yes","NA"
"Niger-Congo","Igbo",NA,"Nkamigbo","Nkamigbo",NA,"dorsal","short.lag",32,"yes","NA"
"Indo-European","Italian","Calabrian","Nodari",NA,NA,"labial","short.lag",13.1,"yes","singleton stops, not clear whether word-initial or word-medial"
"Indo-European","Italian","Calabrian","Nodari",NA,NA,"coronal","short.lag",17.6,"yes","singleton stops, not clear whether word-initial or word-medial"
"Indo-European","Italian","Calabrian","Nodari",NA,NA,"dorsal","short.lag",19.2,"yes","singleton stops, not clear whether word-initial or word-medial"
"Indo-European","Italian",NA,"MayrMontanari2015","BortoliniEtAl1995",NA,"labial","lead",-74,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","MayrMontanari2015",NA,"labial","lead",-100,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","BortoliniEtAl1995",NA,"coronal","lead",-80,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","MayrMontanari2015",NA,"coronal","lead",-100,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","BortoliniEtAl1995",NA,"dorsal","lead",-67,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","MayrMontanari2015",NA,"dorsal","lead",-105,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","BortoliniEtAl1995",NA,"labial","short.lag",11,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","VaggesEtAl1978",NA,"labial","short.lag",12,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","BortoliniEtAl1995",NA,"coronal","short.lag",19,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","VaggesEtAl1978",NA,"coronal","short.lag",17,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","BortoliniEtAl1995",NA,"dorsal","short.lag",34,"yes","NA"
"Indo-European","Italian",NA,"MayrMontanari2015","VaggesEtAl1978",NA,"dorsal","short.lag",30,"yes","NA"
"Mayan","Itzaj Maya",NA,"BurnettDeas2009",NA,NA,"labial","short.lag",24,"no","word.initial"
"Mayan","Itzaj Maya",NA,"BurnettDeas2009",NA,NA,"coronal","short.lag",26,"no","word.initial"
"Mayan","Itzaj Maya",NA,"BurnettDeas2009",NA,NA,"dorsal","short.lag",42,"no","word.initial"
"Japanese","Japanese",NA,"JohnsonWilson2002","Homma1981","velar","dorsal","lead",14,"yes","NA"
"Japanese","Japanese",NA,"Shimizu1989","Shimizu1989",NA,"labial","lead",-72,"yes","NA"
"Japanese","Japanese",NA,"Shimizu1989","Shimizu1989",NA,"coronal","lead",-58,"yes","NA"
"Japanese","Japanese",NA,"JohnsonWilson2002","Homma1981","dental","coronal","lead",-35,"yes","NA"
